userId,num_movies,num_transitions,num_drift_points,mean_kl,std_kl,threshold,drift_rate
203,45,44,10,3.8498605206267897,2.401283163200878,6.251143683827667,0.2273
379,36,35,10,4.626572282701927,1.864542199503342,6.491114482205269,0.2857
101,61,60,10,5.034518898984942,2.22649913187019,7.261018030855132,0.1667
284,88,87,10,3.2428580974131975,2.0686421461116784,5.3115002435248755,0.1149
255,44,43,10,3.9533189925615235,2.1523441240176933,6.105663116579217,0.2326
404,60,59,10,4.240414978804721,2.2631702743083895,6.50358525311311,0.1695
399,36,35,10,4.564068739104736,2.2669529092257483,6.831021648330484,0.2857
44,48,47,10,4.489164732986908,2.3360290669929618,6.8251937999798695,0.2128
583,56,55,10,3.6055317208490902,2.3167917833923344,5.922323504241424,0.1818
241,76,75,10,3.468376882213065,1.9572364544942398,5.425613336707305,0.1333
237,50,49,10,4.26963267775277,1.8765570806873078,6.1461897584400775,0.2041
285,36,35,10,3.9704838930625392,2.5342749449599564,6.504758838022496,0.2857
78,61,60,10,3.5814152026793,2.2675311733956858,5.848946376074986,0.1667
444,42,41,10,4.60971922583353,1.9772506137199501,6.58696983955348,0.2439
454,45,44,10,4.073819109965476,2.162108977693952,6.235928087659428,0.2273
243,36,35,9,4.583997046106407,2.2320148771130226,6.816011923219429,0.2571
502,35,34,9,4.317763687103934,1.9584052343225158,6.27616892142645,0.2647
341,52,51,9,4.210419624499262,2.38606425405634,6.596483878555603,0.1765
142,38,37,9,4.565582130989801,2.1973822921560253,6.762964423145826,0.2432
3,39,38,9,4.713348895999358,2.2925665491467857,7.005915445146144,0.2368
90,54,53,9,4.552516631637615,2.650734975613938,7.203251607251553,0.1698
589,40,39,9,3.82528754422304,2.2103799065077925,6.035667450730832,0.2308
532,50,49,9,3.9151006133367803,2.01140166708233,5.92650228041911,0.1837
400,43,42,9,3.7146144245356036,2.2594576814272447,5.974072105962849,0.2143
403,34,33,9,4.553500546299648,1.9938995579050869,6.547400104204735,0.2727
242,35,34,9,4.6690775372384286,1.9452007568875354,6.614278294125964,0.2647
506,42,41,9,4.8506916608086925,2.3309100257718662,7.181601686580558,0.2195
171,82,81,9,5.015728683790391,2.2895800398823782,7.305308723672769,0.1111
295,41,40,9,4.40451002928064,2.085215483721685,6.489725513002325,0.225
273,55,54,9,4.104578445227039,2.429982703166797,6.534561148393836,0.1667
349,37,36,9,4.744696341837007,2.0511790268386925,6.795875368675699,0.25
149,58,57,9,3.0303294741960656,1.7459383686886107,4.7762678428846765,0.1579
486,56,55,9,3.94154771651816,1.8610457552780226,5.8025934717961825,0.1636
441,45,44,9,3.6311581006078115,2.3594883225475503,5.990646423155361,0.2045
124,50,49,9,4.451169928959888,2.4104565630975645,6.861626492057452,0.1837
473,37,36,9,4.436746682616962,1.7877941440674685,6.22454082668443,0.25
126,38,37,9,4.855010086103454,1.9682244803788804,6.823234566482334,0.2432
303,53,52,9,3.6691477596699706,2.0587040379678485,5.727851797637819,0.1731
267,57,56,9,4.04759260535496,1.9121460847255776,5.959738690080537,0.1607
521,40,39,9,4.033140265242388,2.384935094387734,6.418075359630121,0.2308
311,28,27,8,4.3808263974470965,2.330063282627817,6.710889680074914,0.2963
342,66,65,8,4.890022842744424,2.267700823674172,7.157723666418596,0.1231
348,55,54,8,4.76943042346226,2.102240766468755,6.871671189931014,0.1481
13,31,30,8,4.526244320105108,2.2530796994754656,6.7793240195805735,0.2667
209,35,34,8,4.256535807806289,1.9544026131369054,6.210938420943195,0.2353
496,29,28,8,4.351101878785941,2.4856007303274876,6.836702609113429,0.2857
338,39,38,8,4.459224215565232,2.172028738198339,6.631252953763571,0.2105
148,48,47,8,3.528247344071693,2.144070415362738,5.672317759434431,0.1702
146,32,31,8,4.358002684687855,2.3997690004994974,6.757771685187352,0.2581
155,46,45,8,3.578054991138439,2.4353041196352647,6.013359110773704,0.1778
88,56,55,8,4.806037671224119,2.1816979572158974,6.987735628440016,0.1455
435,42,41,8,4.890678249964275,2.249412926921879,7.140091176886155,0.1951
161,39,38,8,3.9166256596290743,2.5592050498274235,6.475830709456497,0.2105
472,29,28,8,4.239040349747262,2.4802799825826676,6.71932033232993,0.2857
451,34,33,8,3.9179467801042933,2.1505188408779206,6.068465620982214,0.2424
276,41,40,8,3.877654192743538,2.4364704404968145,6.314124633240352,0.2
272,31,30,8,4.768439229693369,1.786189905509902,6.554629135203271,0.2667
262,57,56,8,4.397713712167804,2.429493697567202,6.827207409735006,0.1429
176,36,35,8,4.58252090292777,1.956013511940415,6.5385344148681845,0.2286
538,37,36,8,3.9138022650178144,2.0847062830531646,5.998508548070979,0.2222
398,46,45,8,5.307567262507326,1.9736249581453242,7.28119222065265,0.1778
402,48,47,8,4.5432363608267705,2.143998328763532,6.687234689590302,0.1702
501,45,44,8,4.639110229043004,2.468681945196868,7.107792174239872,0.1818
2,29,28,8,4.20775771146249,2.563605579673534,6.771363291136024,0.2857
65,34,33,8,4.2341630393617775,2.2720263232671187,6.506189362628897,0.2424
56,46,45,8,4.478774195694977,2.0342695087880136,6.513043704482991,0.1778
581,40,39,8,4.261140006584498,2.2082990917082603,6.469439098292758,0.2051
31,50,49,7,4.791997173370534,2.384863533723419,7.176860707093953,0.1429
30,34,33,7,4.030798406130524,2.3508974886041085,6.381695894734632,0.2121
591,54,53,7,4.543630010754881,2.5542510713427555,7.097881082097636,0.1321
46,42,41,7,4.544712700632432,2.007538735336121,6.552251435968553,0.1707
505,31,30,7,4.350601055664332,2.0886736094720617,6.439274665136393,0.2333
513,32,31,7,5.173401837024209,2.1052431447814293,7.2786449818056385,0.2258
61,39,38,7,5.209209067587776,1.872043507747418,7.081252575335194,0.1842
55,25,24,7,4.006727517716575,2.4441561784336105,6.450883696150186,0.2917
539,38,37,7,3.5551352757139343,2.2209765309826284,5.776111806696562,0.1892
383,34,33,7,3.47379535346155,2.441572597623713,5.915367951085264,0.2121
8,47,46,7,4.695090977766481,2.281417562953887,6.976508540720367,0.1522
557,27,26,7,4.736759331755389,2.071642285112468,6.808401616867856,0.2692
375,33,32,7,5.142170812337606,1.9543428151566173,7.0965136274942235,0.2188
463,33,32,7,4.140958645567492,2.375487108045822,6.516445753613315,0.2188
99,53,52,7,4.867900260880091,2.0322313822742912,6.900131643154383,0.1346
416,51,50,7,4.608779057804174,2.2611279703864664,6.8699070281906405,0.14
252,38,37,7,4.511913451442623,2.0478220889152676,6.55973554035789,0.1892
319,35,34,7,4.333054711017085,1.9535916760416856,6.28664638705877,0.2059
134,35,34,7,5.239236245045355,1.646077010118437,6.8853132551637914,0.2059
197,35,34,7,4.011755043839687,2.1450834653524113,6.156838509192099,0.2059
497,51,50,7,4.993292184488785,1.943240222223112,6.936532406711898,0.14
491,64,63,7,3.09620678369546,2.0150916315593745,5.111298415254835,0.1111
493,61,60,7,3.6915751131742374,1.8341615026938396,5.525736615868077,0.1167
248,51,50,7,3.0702371987246693,2.2606079967673645,5.330845195492033,0.14
69,46,45,7,4.828120970787085,2.081697355855142,6.909818326642227,0.1556
67,36,35,7,3.6915956389734967,2.283982992134099,5.975578631107595,0.2
371,41,40,7,4.59175578161752,2.3505188220361397,6.94227460365366,0.175
363,30,29,7,4.801671091570257,2.339409910801641,7.141081002371898,0.2414
205,27,26,7,3.9348563836997625,2.351357050207652,6.286213433907415,0.2692
578,27,26,7,4.1097916179202425,2.6284788241155828,6.738270442035825,0.2692
85,34,33,7,2.915594773527087,2.445208919006506,5.360803692533593,0.2121
175,24,23,6,3.0198751295376094,2.531665366662066,5.551540496199675,0.2609
300,32,31,6,3.7597581256688546,2.279110896107014,6.038869021775868,0.1935
556,32,31,6,3.0118608876580986,1.709910563751219,4.721771451409317,0.1935
530,27,26,6,4.400444149284803,2.340332730403531,6.740776879688335,0.2308
540,42,41,6,4.073855984991302,2.277040349863441,6.350896334854743,0.1463
389,34,33,6,4.939517846429182,2.33104867944021,7.270566525869392,0.1818
440,33,32,6,3.5615253460544345,2.102566958045074,5.664092304099508,0.1875
456,43,42,6,5.089783556960799,2.159762631328432,7.249546188289231,0.1429
158,26,25,6,4.789992970264005,2.2168018813715693,7.006794851635574,0.24
180,24,23,6,4.766673214578385,1.8713031599812648,6.63797637455965,0.2609
188,48,47,6,3.029917103744773,2.18440835712544,5.214325460870213,0.1277
250,27,26,6,4.406059840569112,2.556314741474568,6.9623745820436795,0.2308
296,27,26,6,4.363970728151244,2.2691817743462095,6.633152502497454,0.2308
609,37,36,6,5.1523022952697675,2.085608680949195,7.237910976218963,0.1667
25,26,25,6,4.024129445635002,2.247369775701561,6.271499221336564,0.24
535,30,29,6,4.199439488130378,2.336256417742874,6.535695905873252,0.2069
533,38,37,6,3.7387575643492954,1.8513082712672688,5.5900658356165644,0.1622
218,26,25,6,4.4025389917879805,2.1553712113377554,6.557910203125736,0.24
11,64,63,6,3.267873854729789,1.7980348166893176,5.065908671419106,0.0952
283,35,34,6,3.832621302025425,1.8567231796155166,5.6893444816409415,0.1765
289,24,23,6,5.008975683230186,1.7183985811896283,6.727374264419814,0.2609
270,40,39,6,4.608719091443297,2.4720418055689195,7.080760897012217,0.1538
208,26,25,6,3.85086180800004,2.508530130567347,6.359391938567387,0.24
291,31,30,6,2.944649459285058,2.073272077260729,5.017921536545787,0.2
374,33,32,6,4.174756255106668,2.2780057914919882,6.4527620465986555,0.1875
366,31,30,6,4.196459718842238,2.2036901328512153,6.400149851693453,0.2
478,22,21,6,5.448591446869229,1.588115311134238,7.036706758003467,0.2857
193,35,34,6,4.364799656409602,1.9334887022903138,6.298288358699915,0.1765
236,30,29,6,3.5996140150919684,2.0236010721204822,5.623215087212451,0.2069
225,75,74,6,2.793920936347159,1.8543278988381555,4.648248835185314,0.0811
231,24,23,6,4.041174839686646,2.1645556252175626,6.205730464904208,0.2609
421,37,36,6,4.009079106661915,2.4820031847232946,6.49108229138521,0.1667
106,33,32,6,3.3827285632704394,1.8351713042092643,5.217899867479703,0.1875
431,20,19,6,4.643072151838434,1.8047489845113318,6.447821136349766,0.3158
443,37,36,6,4.046923922839618,1.8581572308051506,5.905081153644768,0.1667
130,28,27,6,4.695895095577858,1.8604803261148695,6.556375421692727,0.2222
388,29,28,5,3.3259491527528975,2.5938136282660156,5.919762781018913,0.1786
515,26,25,5,3.5169332578364547,2.4561370737481796,5.973070331584634,0.2
519,26,25,5,3.7878559539551917,2.360582468700726,6.148438422655918,0.2
598,21,20,5,5.115605917578588,2.0184973078704855,7.134103225449073,0.25
595,20,19,5,4.10920783301768,2.2850098479667724,6.394217680984452,0.2632
48,33,32,5,3.9612114248666055,2.0841973828393674,6.045408807705973,0.1562
547,21,20,5,5.265350865361677,1.5421971119071367,6.807547977268814,0.25
54,33,32,5,4.925080107681044,2.003259207337443,6.928339315018487,0.1562
302,32,31,5,4.566509307240545,2.316640198183604,6.883149505424148,0.1613
565,29,28,5,4.566922272650652,2.027262657210516,6.594184929861168,0.1786
508,24,23,5,3.956999767866298,2.8818478567318775,6.838847624598175,0.2174
92,24,23,5,4.729239815669869,1.9866792856678082,6.715919101337677,0.2174
154,34,33,5,4.103270229159082,1.7376602684533118,5.840930497612394,0.1515
97,36,35,5,4.0770335800396715,1.7788437163131094,5.855877296352781,0.1429
574,23,22,5,4.473739290027724,1.923892781257841,6.397632071285565,0.2273
569,20,19,5,4.022053802825212,2.1648299055826086,6.186883708407821,0.2632
12,32,31,5,3.4995318499997556,2.365382121267156,5.864913971266912,0.1613
207,20,19,5,3.96940826928317,2.4715597267605998,6.44096799604377,0.2632
196,32,31,5,5.211939787102791,1.953126442155278,7.165066229258069,0.1613
150,26,25,5,4.299525721341576,2.4297045074403885,6.729230228781964,0.2
9,46,45,5,5.758450481429486,1.921600363948296,7.6800508453777825,0.1111
81,26,25,5,4.500252984414171,1.9201027238182786,6.420355708232449,0.2
333,25,24,5,4.393296232254261,2.287446873269243,6.680743105523503,0.2083
133,35,34,5,4.745810512383874,2.166908938068468,6.912719450452341,0.1471
138,22,21,5,4.168105025832333,2.296886542298504,6.464991568130838,0.2381
107,34,33,5,4.896549340642907,2.0282240018379665,6.924773342480874,0.1515
114,31,30,5,3.9219288580706415,2.0289301906030466,5.9508590486736885,0.1667
120,22,21,5,4.1441460738108065,2.3181855851655326,6.462331658976339,0.2381
433,22,21,5,4.385573254658865,1.7799916231311852,6.16556487779005,0.2381
128,33,32,5,5.241539369754705,2.157644831045687,7.399184200800391,0.1562
245,21,20,5,3.253368715828755,2.6108176225141846,5.86418633834294,0.25
192,22,21,5,4.568452265686362,1.9305276202145745,6.498979885900937,0.2381
173,25,24,5,4.556682202878203,1.929935508416519,6.486617711294722,0.2083
355,26,25,5,3.587218737998916,2.1209272515921676,5.708145989591084,0.2
468,33,32,5,5.199941573650127,1.9981719383799943,7.198113512030122,0.1562
347,45,44,5,4.9994756861107765,2.1145329817493286,7.114008667860105,0.1136
329,23,22,5,4.276453500284418,2.175231620911893,6.451685121196311,0.2273
251,23,22,5,5.049893153019143,1.8526475352311558,6.902540688250299,0.2273
258,25,24,5,5.102794498814705,1.973756673367517,7.0765511721822225,0.2083
485,23,22,5,4.503213867618926,2.0333747334533747,6.5365886010723,0.2273
467,22,21,5,3.87106422522747,2.726837489444378,6.597901714671848,0.2381
518,24,23,4,4.750015979249366,2.266002913091163,7.016018892340529,0.1739
516,26,25,4,4.215562928139616,1.9922526976533974,6.207815625793014,0.16
549,21,20,4,3.190036957003154,2.331270776884656,5.52130773388781,0.2
60,22,21,4,4.334407584996718,2.174068830760572,6.50847641575729,0.1905
568,23,22,4,3.5316937933136954,2.2770783923252935,5.808772185638989,0.1818
228,25,24,4,3.9740959006873013,2.3540928402788794,6.328188740966181,0.1667
499,27,26,4,5.485617400595876,2.058091658245034,7.543709058840911,0.1538
206,25,24,4,5.6668289535442105,2.0620893501675153,7.728918303711726,0.1667
576,20,19,4,5.148562365480232,1.5320869438126319,6.680649309292864,0.2105
259,29,28,4,4.566101312223015,2.0867139372375454,6.652815249460561,0.1429
392,25,24,4,4.68407670913412,2.2465358411279075,6.930612550262028,0.1667
531,22,21,4,3.919037113042771,2.241689155625805,6.160726268668576,0.1905
550,28,27,4,3.5595400239408104,1.9287623828849285,5.4883024068257384,0.1481
545,23,22,4,5.663850389118108,1.458997049534473,7.122847438652581,0.1818
37,21,20,4,4.863271619530206,1.6240328751557673,6.487304494685973,0.2
529,25,24,4,5.055393652513717,2.6591464358060466,7.7145400883197635,0.1667
281,21,20,4,4.590708514412574,2.5062766578752753,7.09698517228785,0.2
163,23,22,4,5.071511898706901,2.262640572110818,7.334152470817719,0.1818
271,43,42,4,5.025139577966071,2.316152842573388,7.3412924205394585,0.0952
498,35,34,4,5.1688270922206865,1.9608533307655738,7.12968042298626,0.1176
449,38,37,4,4.576895442662058,2.293624542368922,6.870519985030979,0.1081
461,27,26,4,4.971155523022732,2.03839413897884,7.009549662001572,0.1538
423,23,22,4,4.6296017254881665,1.9259803967741533,6.55558212226232,0.1818
459,26,25,4,4.418251510864731,2.2906743174993522,6.708925828364083,0.16
407,22,21,4,3.701436519702386,2.154270243324835,5.8557067630272215,0.1905
127,22,21,4,4.748497663235842,2.403200150361956,7.1516978135977975,0.1905
147,20,19,4,4.203588196070285,2.135884819954819,6.339473016025105,0.2105
397,23,22,4,4.74998441619443,2.210395649413147,6.960380065607577,0.1818
481,31,30,4,4.834313535822895,2.343939724802021,7.178253260624916,0.1333
471,28,27,4,4.464963340111042,1.9166984650152417,6.381661805126283,0.1481
278,20,19,4,5.24382217859761,2.1569279410950526,7.400750119692663,0.2105
277,28,27,4,4.129928138429762,2.3448635948817875,6.47479173331155,0.1481
77,29,28,4,3.6720654070390597,2.113689062934012,5.785754469973072,0.1429
335,28,27,4,3.5269997890745115,2.0885067636800416,5.615506552754553,0.1481
360,25,24,4,3.752965863096249,2.093548037497868,5.8465139005941165,0.1667
26,21,20,3,3.212631080465413,2.232495525350079,5.445126605815492,0.15
315,33,32,3,4.607798009998692,2.5027662958633528,7.110564305862045,0.0938
494,22,21,3,3.930413408872952,2.006141322579613,5.936554731452565,0.1429
324,21,20,3,4.2995117265531215,2.647671183565406,6.947182910118528,0.15
145,23,22,3,4.636395826918801,1.8308175938565554,6.467213420775357,0.1364
49,21,20,3,3.810603975933204,2.0815752737122937,5.892179249645498,0.15
544,22,21,3,4.589820200601688,2.607646394687922,7.19746659528961,0.1429
293,21,20,3,5.1403863201331985,2.0807985934926925,7.2211849136258905,0.15
71,35,34,3,4.747194936259045,2.505898139978033,7.253093076237078,0.0882
364,21,20,3,4.228736806605239,2.665713768205739,6.894450574810978,0.15
162,38,37,3,2.935002101433305,1.9744431379144953,4.9094452393478,0.0811
406,20,19,3,5.044054872269018,2.4071606541507062,7.451215526419724,0.1579
396,28,27,3,5.682424287128686,1.828858870272821,7.5112831574015075,0.1111
118,22,21,3,4.769018679869961,2.1951173089406315,6.964135988810593,0.1429
194,20,19,3,5.698347017769987,1.9268861166680469,7.625233134438034,0.1579
172,26,25,3,5.180619156725755,2.0693569296759886,7.249976086401744,0.12
299,23,22,3,4.378334072684422,1.9477545505830882,6.32608862326751,0.1364
214,22,21,3,4.4184564374204784,2.7128806995173744,7.131337136937853,0.1429
257,20,19,3,3.5699686740935532,1.9679034163761402,5.537872090469693,0.1579
269,29,28,3,5.403332728151677,2.019194077308534,7.422526805460212,0.1071
340,28,27,3,5.119624491081426,2.0789461104616755,7.198570601543102,0.1111
189,20,19,3,4.9241782125434845,1.969482256823193,6.893660469366678,0.1579
507,21,20,2,5.326559347478884,1.7104642513975563,7.0370235988764405,0.1
35,23,22,2,5.349844892410556,2.2049418285253486,7.554786720935905,0.0909
53,20,19,2,5.511945157193378,2.175211761094455,7.687156918287833,0.1053
548,26,25,2,4.500358522593078,2.347912105827622,6.8482706284207,0.08
394,23,22,2,5.0907627592881415,2.2715236466892192,7.362286405977361,0.0909
442,20,19,2,5.122689988948709,2.344573220545973,7.467263209494682,0.1053
439,21,20,2,4.944366967629642,2.599843685003162,7.544210652632804,0.1
157,21,20,2,4.962329848363837,2.5383155933421664,7.500645441706004,0.1
164,36,35,2,3.1050447249624185,1.5973612251624012,4.702405950124819,0.0571
320,20,19,2,3.628588236416107,2.007645584649754,5.636233821065861,0.1053
87,21,20,2,4.592226960070512,2.260563528186035,6.852790488256547,0.1
